"account","activeCombinedSignalCount","activeNameSignalCount","activeSignalCount","combinedSignalCount","createdAt","defaultDisplayName","id","nameSignalCount","signalCount","signalingEfficiency","totalAverageCostBasisPerSignal","totalNameSignal","totalNameSignalAverageCostBasis","totalNameSignalledTokens","totalNameUnsignalledTokens","totalSignal","totalSignalAverageCostBasis","totalSignalledTokens","totalUnsignalledTokens","totalWithdrawnTokens","date_utc","date_time_utc"
NA,2,2,0,2,1626072485,NA,"0x0aba90eca8f2e7ad69c565357c0b5f67be862b7f",2,0,"0","531.598895041311040806","334838920209131465","178000000000000000000","178000000000000000000","0","334838920209131465","178000000000000000000","178000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1626063459,NA,"0xacfe4511ce883c14c4ea40563f176c3c09b4c47c",2,0,"0","255.648397901314539916","6244585402698481300","1595697489883883654836","1595697489883883654836","0","6241766046583461121","1595697489883883654836","1595697489883883654836","0","281493808174659334598",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,6,1626063396,NA,"0x51242c9a7f7cf6e7f3bbf59207ea9c2577eb0a81",6,0,"0","516.194704698673982186","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","1094959273999942677","565212179099474862469","1020440601899323899336","494937435275391434400","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626062173,NA,"0xe771140d35296e2f75279acdb46493b456022a4c",1,0,"0","856.691522990435520438","1876982880743573983","1607995322731187403559","1607995322731187403559","0","1876982880743573983","1607995322731187403559","1607995322731187403559","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1626060864,NA,"0x3d6cac9a1c59c253befeb896caf2df1f22a08171",1,0,"0","0","0","0","812509409464350774542","730361077452631211397","0","0","812509409464350774542","730361077452631211397","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626060182,NA,"0x18787f14cc5a78282770d4225f57a0da14a1340a",1,0,"0","1193.831935485833194107","418819421007131647","500000000000000000000","500000000000000000000","0","418819421007131647","500000000000000000000","500000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,2,1626056430,NA,"0x7841f2064bbaf90127ca0eed5b004020bf9ca819",2,0,"0","795.825975284841000181","632241998945233177","500000000000000000000","2685000000000000000000","1336942181736232588052","628278060189026437.5243791157296103","499999999999999999999.6364044302504","2685000000000000000000","1336942181736232588052","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1626055536,NA,"0x99d507f8991eefd0827fcabe4546598301ce4cd9",2,0,"0","653.246835319119852456","2904744400923066556","1885618323720809671091.084474409389","2830064326596682688818","895095539376682688818","2886532657750511405.444889678946319","1885618323720809671089.879165165588","2830064326596682688818","895095539376682688818","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,3,1626054804,NA,"0xa42cbbe2bc9a2e9bfa04e41e7d4e3c96eef9a472",3,0,"0","668.761943682066502045","2998983937639546144","2000000000000000000000","3000000000000000000000","212252213357781033706","2990600794340074128.871709971463639","1999999999999999999998.827567474026","3000000000000000000000","212252213357781033706","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,6,1626054409,NA,"0xb4bb3a1360ae65ca773c3d755cc53f298ee5d9ac",6,0,"0","516.865581526722379451","5838892217155396764","3013569113793189090174","6713569113793189090174","3333931670252995950647","5830469703344688790","3013569113793189090174","6713569113793189090174","3333931670252995950647","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,2,1626053684,NA,"0xff60aa4fdad2921a7a9eba33c727389446859c65",2,0,"0","0","0","0","2507330000000000000000","1901421368943250899719","0","0","2507330000000000000000","1901421368943250899719","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,3,1626053684,NA,"0x3703534703d5e28756dbc4e23ccd38a54c1b832b",3,0,"0","739.188478715155373602","6156656100653207787","4539000000000000000000","7195000000000000000000","2539073041812986397476","6140517784976317920.060115032897005","4538999999999999999998.208984250712","7195000000000000000000","2539073041812986397476","0",2021-07-23,"2021-07-23 00:00:06"
NA,5,5,0,7,1626053569,NA,"0x46e6f25d092ad9048a3c2bf09a8ea02fa15f0d05",7,0,"0","257.973166028760757385","51985482962783782557","13410859627443534422755","16910859627443534422755","3668241046248650980197","51985482962783782557","13410859627443534422755","16910859627443534422755","3668241046248650980197","31993915414883442558",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,6,1626053071,NA,"0x66e9cb06ab7cc033c6d40173384cee7d7d177359",6,0,"0","161.804124691549230179","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","1173","189796.238263187247","20949863007602205210269","50914958108380743032743","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,7,1626050868,NA,"0x5306fb70e6e0dd236108d72e10b22d4ec24eaf62",7,0,"0","382.892861085521800383","83192311595868421721","31764107308850896910355","59062042365919772762699","42345764167506767676492","82958212432579570154.25207327845883","31764107308850896910335.68178311303","59062042365919772762699","42345764167506767676492","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1626050562,NA,"0x63d72fc2ef5966590124173b840911d2b20cb5c3",1,0,"0","0","0","0","978000000000000000000","871801215260218350943","0","0","978000000000000000000","871801215260218350943","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,6,1626048345,NA,"0xacd1f726dd027d8bf6f271c784b8e1b7d990ad8f",6,0,"0","0","0","0.00000000001","50293688995033014385539","75986306842315122475307","0","0.00000000001","50293688995033014385539","75986306842315122475307","0",2021-07-23,"2021-07-23 00:00:06"
NA,4,4,0,4,1626043397,NA,"0xd1c991a5aa650a5a8b70c69a5c01977c76b9c219",4,0,"0","823.853613756864262375","3504305432785246913","2879335156415775655774.702149565447","4746140948076504262636","1776777092395216416164","3494959672854606490.929896194061699","2879335156415775656072.832919034731","4746140948076504262636","1776777092395216416164","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626040893,NA,"0x32a5bbe726c7b2e8746e5a508a08870f0ad3d1f2",1,0,"0","108.320534520238887553","38466079109141483698","4166666250000000000000","4166666250000000000000","0","38466079109141483698","4166666250000000000000","4166666250000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626037738,NA,"0xdfa98f97a1b12f1274a663c8d3bef702d6d3816d",1,0,"0","1204.449827830480962137","498950620910116970","600960989451101958779","600960989451101958779","0","498950620910116970","600960989451101958779","600960989451101958779","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1626037738,NA,"0xa765185ec9edba341ab8c4ae1ef8220be49c68dd",2,0,"0","1161.231005869399857839","1467527532216011151","1701000000000000000000","1701000000000000000000","0","1464824820731066777.791738001788863","1700999999999999999999.937799366737","1701000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626036790,NA,"0x597dbe8a95816eab552b4134ed971b80a60dca4f",1,0,"0","1202.658127100325216331","1230316299899275270","1479649896977864433819","1479649896977864433819","0","1230316299899275270","1479649896977864433819","1479649896977864433819","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626026964,NA,"0x0a1fee0ab9e39455f67b98b28a69fe5ab48f3e14",1,0,"0","718.641130501265372823","76908373932259946","54923000000000000000","54923000000000000000","0","76426185016282327","54923000000000000000","54923000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,10,10,0,10,1626023836,NA,"0xd39c43a665d8c1511f163cac5ba3a3325194b0fa",10,0,"0","645.625283304708536752","6732273861625457165","4330053001000000000000","4330053001000000000000","0","6706758723630086467.614991753455738","4330053000999999999999.445030722644","4330053001000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626023248,NA,"0x341cafa35ab6f39a0779ad74c117e8ec470bc119",1,0,"0","204.818661432040869978","3344421817868798040","685000000000000000000","685000000000000000000","0","3344421817868798040","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626022652,NA,"0x93f3f612a525a59523e91cc5552f718df9fc0746",1,0,"0","257.405147282461321829","7769852394619433240","2000000000000000000000","2000000000000000000000","0","7769852394619433240","2000000000000000000000","2000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626013995,NA,"0x266d6bc2262cc2690ef5c0313e7330995c15eedb",1,0,"0","948.25031694586708824","211010538797146184","200000000000000000000","200000000000000000000","0","210914772635311896","200000000000000000000","200000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1626011198,NA,"0x6e831379fae5af708f6dd6bc38c7d6eef83fdda1",1,0,"0","168.499256899816836506","6194247303015521689","1043726067611809973789","1043726067611809973789","0","6194247303015521689","1043726067611809973789","1043726067611809973789","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1626011013,NA,"0xd04e0e45739c984c23db524163437cfafac41438",1,0,"0","0","0","0","250000000000000000000","243749999999999999908","0","0","250000000000000000000","243749999999999999908","0",2021-07-23,"2021-07-23 00:00:06"
NA,12,12,0,12,1626003539,NA,"0x5f35b201607580ac14e279b04e63ec7985885d03",12,0,"0","578.260708330090686431","12994085354348688878","7505796720503834585932","8505796720503834585932","1092870485546830693694","12979952835078798134","7505796720503834585932","8505796720503834585932","1092870485546830693694","80766234957003892238",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1626003391,NA,"0x093599e111a14aaefef98573f26a7aa2cc58ebff",1,0,"0","0","0","0","189546629305096372728","172716687730764419675","0","0","189546629305096372728","172716687730764419675","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,3,1626002784,NA,"0x3c344c8ee6a79913e2a02dd91fb8fb7090377f97",3,0,"0","246.415524178967720227","2072256861896009070","508375277639664947437","768122451839664947437","88375277639664947437","2063081371733868429.863991306648566","508375277639664947435.7956529506886","768122451839664947437","88375277639664947437","0",2021-07-23,"2021-07-23 00:00:06"
NA,5,5,0,6,1625993363,NA,"0xac237c34bf06d7d723de247931d9aea5b2cde33f",6,0,"0","531.639765361312123255","5170541752894986800","2748865604299958271151","3378865604299958271151","152369521953157975973","5170541752894986800","2748865604299958271151","3378865604299958271151","152369521953157975973","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625990683,NA,"0xe8c8f65ccc27cb087d950c67bee75f827f9979fe",1,0,"0","659.889302087531464998","280350051765895349","185000000000000000000","185000000000000000000","0","280350051765895349","185000000000000000000","185000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,4,1625984527,NA,"0xbc79c7139c87df965f0f4c24747f326d1864c5af",4,0,"0","0","0","0","3802630592133679926020","4256068047583888098943","0","0","3802630592133679926020","4256068047583888098943","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,4,1625975391,NA,"0x8008c94e68ca09d63e29f84b8ea827af0623ba2e",4,0,"0","268.183485832752580892","6399797","1716319868.08199246894","13490348413164758638723","25487286640010268154985","6399797","1716319868.08199246894","13490348413164758638723","25487286640010268154985","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,4,1625968746,NA,"0x0a8c77d9c21caf6741fa705bfcd53c5bf786729d",4,0,"0","1051.237941317163009183","1439660950188483143","1510000000000000000000","2010000000000000000000","208979361594486839798","1436401732330955227.743705443301095","1509999999999999999999.610004260625","2010000000000000000000","208979361594486839798","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625967997,NA,"0x8388c635e4cf58a08c0398fa8f5d5a4e7c5b9725",1,0,"0","1181.238862886250769574","404659899888537406","478000000000000000000","478000000000000000000","0","404659899888537406","478000000000000000000","478000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,2,1625964644,NA,"0x1a86f6ca6caedeb6dd8efa9bde15c5b2387f0039",2,0,"0","0","0","0.00000000000001","206162339613667401016","179164494189751248547","0","0.00000000000001","206162339613667401016","179164494189751248547","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625962598,NA,"0x86ac56096b71e676570dfe116d5fc576dfdcc386",2,0,"0","201.955540801134150268","300403590105379973","60668169498334244249","60668169498334244249","0","300403590105379973","60668169498334244249","60668169498334244249","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,3,1625962488,NA,"0xb8d362cae4670b4e23c82b005703060597d143f5",3,0,"0","799.5908224498758","0","0","3500000000000000000000","3451037128778447314043","1","799.5908224498758","3500000000000000000000","3451037128778447314043","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,3,1625961311,NA,"0x68c3494bad6011033d10745144b51890861422e9",3,0,"0","352.797904148473944285","1592138690239359425","561703193030142374632","661703193030142374632","76703193030142374632","1592138690239359425","561703193030142374632","661703193030142374632","76703193030142374632","0",2021-07-23,"2021-07-23 00:00:06"
NA,4,4,0,13,1625959141,NA,"0x485bdd93173344e9194140345bd3338c8ddd8eb3",13,0,"0","348.876972381559563033","19412862735637373202","6772700776467966675388.600381485418","18286166721365518724691","19451397216734677736599","19412862735637373202","6772700776467966675388.600381485418","18286166721365518724691","19451397216734677736599","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625956083,NA,"0xb587787a8c8cde1250eda1fc2e664666720c661f",1,0,"0","1084.596273382428648542","631571412156667994","685000000000000000000","685000000000000000000","0","631571412156667994","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625956058,NA,"0xcd09fe5028598bbb696d0c9578d1952331fef385",1,0,"0","722.877659534721051204","691679972959496536","500000000000000000000","500000000000000000000","0","691679972959496536","500000000000000000000","500000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625952578,NA,"0x5f2de76c2355badb51a6338b5f8324b8ea24cceb",1,0,"0","1083.895278933681608422","45113035098437936","48897805761566355178","48897805761566355178","0","45113035098437936","48897805761566355178","48897805761566355178","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,6,6,0,6,1625946401,NA,"0x1e9239b9b0d773d620f112a964b1053a63174ceb",6,0,"0","973.09591907502566449","39050621069422243878","38000000000000000000000","38000000000000000000000","0","39050621069422243878","38000000000000000000000","38000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,15,15,0,23,1625942811,NA,"0x7047bc96f206b2ccbaaa5a5b5124e86c1ec7c81c",23,0,"0","344.322288047241923315","160818123650947262353","55357984828285987383050.00000000001","78411880724751209484176","22475820204569081342264","160773748171337448542.1197395365345","55357984828285987384397.40759354037","78411880724751209484176","22475820204569081342264","173610934860406030631",2021-07-23,"2021-07-23 00:00:06"
NA,5,5,0,5,1625937759,NA,"0x56686389d3b6c335f74162fe36a64a95c414215c",5,0,"0","497.405301210378107619","4975435106232036957","2473533523050000000000","2473533523050000000000","0","4972873262570670378.896412147098289","2473533523049999999999.957925450736","2473533523050000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625936681,NA,"0xd69517e958ecc2ae83077341cd829849962241cc",2,0,"0","832.932387891058488416","2533218819047738467","2110000000000000000000","2110000000000000000000","0","2533218819047738467","2110000000000000000000","2110000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1625933144,NA,"0x321341d64192e3040424f7f5c16beae44042e004",1,0,"0","0","0","0","10000000000000000000000","10145734467468146223591","0","0","10000000000000000000000","10145734467468146223591","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625932150,NA,"0xb384087b00f36f340ab9af0b5f311b629e3035ea",1,0,"0","673.596000514003657352","1016930028499715328","685000000000000000000","685000000000000000000","0","1016930028499715328","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,7,7,0,8,1625925924,NA,"0x919cdda7ec3f703a03a55ee279100058c53be09b",8,0,"0","677.809138135607267414","1344081233333127049","910381422285196300155.5492764424137","1305160000000000000000","333094677663867952310","1343123559516040317.016273817296918","910381422285196300155.4917034633064","1305160000000000000000","333094677663867952310","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,3,1625925530,NA,"0xa51eaaaf6c9b6595e2a6006e0959342ec234cf34",3,0,"0","338.767217759695375346","2954155152639052416","1000770921890000000000","5000802411960000000000","4334840755050629049687","2954155152639052416","1000770921890000000000","5000802411960000000000","4334840755050629049687","0",2021-07-23,"2021-07-23 00:00:06"
NA,8,8,0,16,1625921478,NA,"0x9d5fcccfd3a0cccb5b2f0e1563a2d4fce2636a46",16,0,"0","315.433917536427562382","30603538681920655121","9645831459857343475274.083086657734","22890183510216857570112","12512732769026312301135","30579563336727745916.50207675548152","9645831459857343476470.060517952074","22890183510216857570112","12512732769026312301135","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1625918946,NA,"0x87b3ed7b4c2c85f35c79fa4ae3937e5594cef67b",1,0,"0","0","0","0","5018322580650000000000","6190737664752811002031","0","0","5018322580650000000000","6190737664752811002031","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1625918269,NA,"0xdab5c5a4efa0d0e19e58a37e901a94977eebd5e2",1,0,"0","0","0","0","7999999999694774617891","10997906673775972337243","0","0","7999999999694774617891","10997906673775972337243","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625917088,NA,"0x4f54d1b054ee8377f771667c0d1734d9381e1330",1,0,"0","72.975566363908132394","2740643340849971623","200000000000000000000","200000000000000000000","0","2740643340849971623","200000000000000000000","200000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,6,6,0,8,1625915727,NA,"0xe69e7d52c133f1fe56fe80613cb158037c509254",8,0,"0","816.968088189881253313","47299184915859036161","38500000000000000000000","53500000000000000000000","12083958135323839212233","47125463719522613576","38500000000000000000000","53500000000000000000000","12083958135323839212233","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,10,1625914933,NA,"0xbfb5c354f091d200c75e43bf24562858d3af4b39",10,0,"0","380.075300286947369612","18417403063853859053","7000000000000000000000","52000000000000000000000","50131015977142957831351","18417403063853859053","7000000000000000000000","52000000000000000000000","50131015977142957831351","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,6,1625914311,NA,"0x94568ffb84d7afb9fdaeca6bf1206a1e8ef59769",6,0,"0","463.905185842637881273","538903223394452316","249999999999999999999.9999999999998","2408758575248017886237","1592609009331939248332","538903223394452316","249999999999999999999.9999999999998","2408758575248017886237","1592609009331939248332","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,3,1625911976,NA,"0x7df6f61d0ea21989bc139f52d4aa5d0b6f191d15",3,0,"0","966.147684564553817271","1553424321927217625","1491427580697264008102","2129579091827264008102","793153822107264008102","1543684888474846058.471528917361553","1491427580697264008100.828499022082","2129579091827264008102","793153822107264008102","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625911253,NA,"0x7bca4ec02c33fe9c9ecbd7cdf2a43ada8aa99eb0",2,0,"0","120.075379778974233685","1665668130560063037","200000000000000000000","200000000000000000000","0","1665620382530915342","200000000000000000000","200000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625908156,NA,"0x421e4a2a857f7d7da4fbd96d6268baf8e5256eec",1,0,"0","723.703449773110793082","952492087263906227","685000000000000000000","685000000000000000000","0","946520291170029987","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625904587,NA,"0x629898596dc5f16c31af69382ab7985654332e78",1,0,"0","1147.527200584748193531","596935741175409963","685000000000000000000","685000000000000000000","0","596935741175409963","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,3,1625902955,NA,"0x06e39726f061aad48e60206f4a85a52b7b76870d",3,0,"0","278.901898571821231094","11115019352231858782","3100000000000000000000","3100000000000000000000","0","11115019352231858782","3100000000000000000000","3100000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,17,1625902112,NA,"0xe9eafb69feeab7299289963b1e7944d5d242d632",17,0,"0","522.512719030722048555","38075130880452928034","19894740163796069397797.86188646306","109706045800638999232443","87885935039208108957673","38075130880452928035","19894740163796069398731.59328702787","109706045800638999232443","87885935039208108957673","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625893475,NA,"0x5566dc0aa5cab7b0d26ee1968de2920b902cb10d",1,0,"0","1130.521533778872993461","4422737515920671271","5000000000000000000000","5000000000000000000000","0","4422737515920671271","5000000000000000000000","5000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625891946,NA,"0x746599c2333aad5ee21870bb412b465700b050da",2,0,"0","749.347525579504182576","8703712303709195252","6500000000000000000000","6500000000000000000000","0","8674212936078300015.716262236575904","6499999999999999999997.127389664282","6500000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,3,1625890798,NA,"0x0354845b1a7ceac8a2343edb66303cef5211c5cd",3,0,"0","590.122332158475260568","2786741838586894703","1644518592910495525779","4998214970261188560946","3336384970261188560946","2786741838586894703","1644518592910495525779","4998214970261188560946","3336384970261188560946","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,3,1625890743,NA,"0xf8375068f5ddab07033bf5410e1fcf6ef70955a0",3,0,"0","0","0","0","922609143637757108139","1334777458862176442229","0","0","922609143637757108139","1334777458862176442229","0",2021-07-23,"2021-07-23 00:00:06"
NA,20,20,0,24,1625885939,NA,"0x03e3702d91098350d057ded0a05095f703bba2e7",24,0,"0","203.061696466279560243","160994755105934448294","32648080972109211840875.04016520644","49791640303318131334179","28958306553318131334179","160779120534584692042.0751183050074","32648080972109211840857.7265005526","49791640303318131334179","28958306553318131334179","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625885393,NA,"0xea1b6b7e02d25574cba76c4c93a37f593990b8d8",2,0,"0","218.743131750549678212","6171622346248170115","1350000000000000000000","1350000000000000000000","0","6171622346248170115","1350000000000000000000","1350000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,3,1625885115,NA,"0xf5376e847efa1ea889bfcb03706f414dade0e82c",3,0,"0","123.050002021344076378","5388053548223404121","663000000000000000000","663000000000000000000","0","5388053548223404121","663000000000000000000","663000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,10,1625881726,NA,"0x97230febf3e6595462d93600404a77223d5dc723",10,0,"0","521.005985556766641795","10230899987559525876","5330360131151162353772.392359642926","56975179173119410219751","103845055442723271357051","10230899987559525876","5330360131151162353772.392359642926","56975179173119410219751","103845055442723271357051","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,3,1625880423,NA,"0x8eb6b7c7907d0d3e197dd46467fde55d8ae9e885",3,0,"0","805.713065891552452823","3239043583090605039","2609739735888290809756","8254474945655325924927","5431013844535325924927","3239043583090605041","2609739735888290811596.125578280879","8254474945655325924927","5431013844535325924927","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625880089,NA,"0x18f8472a5933f0c184ce2013c41c6c8dc258698a",1,0,"0","834.532928282403067231","4387212142716395702","3661272996457229744495","3661272996457229744495","0","4387212142716395702","3661272996457229744495","3661272996457229744495","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625878017,NA,"0x4bb30b41e9b26bb98f171d2c8a60e94d5ba7ca85",1,0,"0","1117.504242700671259075","410600928244187556","458848279369713475044","458848279369713475044","0","410600928244187556","458848279369713475044","458848279369713475044","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,7,7,0,8,1625877712,NA,"0xc56e12fd9435bbedd79e03429cfe798271aa4b5e",8,0,"0","381.054763366676488875","1935409727391426005","735471525793606406977","874961731722325662837","205650011879023876496","1930094035029517012","735471525793606406977","874961731722325662837","205650011879023876496","0",2021-07-23,"2021-07-23 00:00:06"
NA,3,3,0,3,1625876903,NA,"0x114a4b3b0640e2b4235b0897ab343a26c97c8d14",3,0,"0","823.059400086428252788","8504853962259516545","7000000000000000000000","7000000000000000000000","0","8504853962259516545","7000000000000000000000","7000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,5,5,0,6,1625876548,NA,"0x507ae40c169b9433561a1189a8e4637784cba109",6,0,"0","240.088889215160069779","5563307988635493004","1335688435353321876335","1571940663082890144189","195347712972641703993","5563307988635493004","1335688435353321876335","1571940663082890144189","195347712972641703993","0",2021-07-23,"2021-07-23 00:00:06"
NA,6,6,0,6,1625875463,NA,"0xa5997fbc22462ed664f90b46711c1ba435a5b684",6,0,"0","691.80504970499794828","101471375660858463263","70000000000000000000000","70000000000000000000000","0","101184575090698828021.0557187806648","69999999999999999999973.59670658377","70000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,9,1625874904,NA,"0x66328ef4ebe14a7c102fb39d16b9b2de696ca51a",9,0,"0","722.6111843981444","0","0","2099068430366362131722","1826405877328390340090","1","722.6111843981444","2099068430366362131722","1826405877328390340090","0",2021-07-23,"2021-07-23 00:00:06"
NA,4,4,0,4,1625873709,NA,"0x65dd7b52d51118cc081d3d797c1bfdcceec5f7d9",4,0,"0","669.179254518556137583","9949025336832861347","6650000000000000000000","6650000000000000000000","0","9937546561846677090.546594133229863","6649999999999999999999.072790330629","6650000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,0,0,0,1,1625873396,NA,"0xc16aa2e25f2868fea5c33e6a0b276dce7ee1ee47",1,0,"0","0","0","0","9225557411192231796364","8087319939284761637349","0","0","9225557411192231796364","8087319939284761637349","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,2,1625871361,NA,"0x54b7c46d3908a8dce822bef2255e1912baf236cd",2,0,"0","855.84130120325154653","896875805255949188","764442692640039402631.8138195976071","1164294382375804455611","418384778142982124258","893206125440882265","764442692640039402631.8138195976071","1164294382375804455611","418384778142982124258","0",2021-07-23,"2021-07-23 00:00:06"
NA,10,10,0,31,1625870929,NA,"0xda165beb500b58ee5dd07303e3d1fb7029afbb84",31,0,"0","398.317748477932761806","29757040848225666746","11837317994070415370493.82392649757","38292079602722922104080","29763710132200483043662","29718279035527877602.70263432321942","11837317994070415373515.10169657639","38292079602722922104080","29763710132200483043662","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625870651,NA,"0x40b461cdf89307c0f4a92bf1e311811e8c9c005b",1,0,"0","1080.181800776302734339","9257700872957886810","10000000000000000000000","10000000000000000000000","0","9257700872957886810","10000000000000000000000","10000000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,20,20,0,32,1625869448,NA,"0x7bd3b02a45ca09f4c81a0c45feb2fcfe38da692d",32,0,"0","463.565739415547221447","45786503307569768697","21209011685977271616013.7041747203","44476000000000000000000","36927717350252629312217","45751896403554530568.13083560270659","21209011685977271616072.27702178548","44476000000000000000000","36927717350252629312217","0",2021-07-23,"2021-07-23 00:00:06"
NA,1,1,0,1,1625868094,NA,"0x94535de0ee84f36343c539285183a98784f5257c",1,0,"0","1070.914426312957290203","639640276729094984","685000000000000000000","685000000000000000000","0","639640276729094984","685000000000000000000","685000000000000000000","0","0",2021-07-23,"2021-07-23 00:00:06"
NA,2,2,0,4,1625867389,NA,"0xb1d8b4aead0b6f1dcbc9533d4513b1c5df58c92a",4,0,"0","59.109288605123718983","62375773267748291652","3686987584051094777024.366946184508","10372361746921596726601","11226533252359398581142","62375773267748291652","3686987584051094777024.366946184508","10372361746921596726601","11226533252359398581142","0",2021-07-23,"2021-07-23 00:00:06"
